channel_id,channel_name,niche,country,description,subscribers,total_views,total_videos,published_at,avg_views_per_video,engagement_rate_raw,engagement_rate
UCNvzD7Z-g64bPXxGzaQaa4g,gameranx,Gaming,US,"We make videos about video games. Enjoy our Top 10s, the Friday news show, Before You Buy reviews and first impressions, and more.",8590000,4437315198,4723,2012-04-10T00:04:29Z,939512.0046580563,10.937275956438373,2.4797
UCicLY2nSQx4ZY4N4DGebPBg,Game Review,Gaming,Unknown," 🎮 Selamat Datang di [Game Review]!
Channel gaming paling lengkap — dari list, review, fakta, sampai teori “What If” yang bakal bikin kamu mikir: “Gimana kalau dunia ini kayak game?”

📅 Jadwal Harian:",786,287895,459,2022-09-25T12:26:20.631797Z,627.2222222222222,79.79926491376872,4.392
UCoXC9MWZmFZoaSWrwoblgyw,Game Definition,Gaming,IN,"🔴SUBSCRIBE NOW🔴

Gaming is now a new way to be happy in this busy life, so here you will find Short & Full length gameplays for your enjoyment and that too in a whole new and fun way.

For Business Re",4090000,1629393616,886,2020-05-26T04:42:23.088384Z,1839044.7133182844,44.96441841853996,3.8279
UCKy1dAqELo0zrOtPkf0eTMw,IGN,Gaming,US,"IGN brings you daily videos about the latest gaming and entertainment news and up to the minute events coverage.

Subscribe to IGN’s YouTube channel for video games, tech, TV, movie news, reviews, exc",19800000,21362183354,180412,2006-09-19T03:13:01Z,118407.77417244973,0.5980190614770189,0.4688
UCRetFhk4111BvjeXCz6-qEA,SHADOW GAMES,Gaming,IN,"A channel to explore games, gaming products, accessories and all electronics item.

Shop details:  Shadow games
Address: No 5, E Depot Lane, Dr. Natesan Road, Triplicane, Chennai - 600005
Contact Numb",122000,17054026,2001,2021-05-18T11:50:49.99473Z,8522.751624187906,6.985861987039267,2.0777
UCyily0XbC0FotCQARGxRxLQ,iGAMING TV,Gaming,ID,"Hello Guy !

Welcome to the iGAMING TV channel. We produce videos about the brothers' Nerf wars and food wars! If you like Nerf guns you'll love the iGAMING TV channel!
Please support us and don't for",10700000,3450994459,493,2014-10-28T08:42:01Z,6999988.760649087,65.42045570700081,4.196
UCzlb7-RxHTU8WriwZUE2qWw,Nonstop Gaming,Gaming,IN,"Thank you For Visiting this About Section

I hope you will enjoy 😊. 

⭐ Game: 
      Free Fire

⭐ Contact us:
      Email-  Nonstop@playnomics.org



      
",3760000,653077438,1279,2018-01-18T11:21:32Z,510615.66692728695,13.580203907640612,2.6797
UCBdwqWmXhupzV5q8TfD-kNQ,The Critical Gamer,Gaming,GB,"Welcome to my brand new gaming channel! Here you'll find videogame playthroughs, reviews and livestreams. Currently I'm migrating all my gaming content over from my other channels, so expect to see a ",258000,15264758,100,2024-03-05T08:17:21.47187Z,152647.58,59.16572868217054,4.0971
UCF6MDvOcK48RDXjGXEXOtyw,Backlog Game Reviews,Gaming,JP,"Hey there, and welcome to Backlog Game Reviews. On this channel I do playthroughs of video games old and new, but mostly older games. The majority of playthroughs are non commentary, but I have starte",454,428358,1234,2019-10-21T11:28:12.083894Z,347.12965964343596,76.46027745450131,4.3498
UC0M0rxSz3IF0CsSour1iWmw,Cinemassacre,Gaming,US,"Cinemassacre creates reviews and comedy shows about video games and movies, including: the Angry Video Game Nerd, Monster Madness, You Know What's BS, Movie Reviews, and more! 

If you would like to c",4000000,2439410399,1928,2006-04-06T16:57:55Z,1265254.3563278008,31.63135890819502,3.4853
UCs8lYkna2S6DkcHO9o2008A,Roanoke Gaming,Gaming,US,"Biologist and Scientist, Somehow I escaped from the Lab... Be a cool guy and subscribe!
Have you ever wondered what the biology and science behind your favorite video game character are? Well, wonder ",1220000,366974480,960,2017-11-11T17:40:53Z,382265.0833333333,31.333203551912565,3.4761
UCQsgVjy3F_FcqZjHySGh1SA,GAME THERAPIST,Gaming,IN,"Hi Nanbans.. 😊

𝗛𝗨𝗚𝗘 𝗧𝗛𝗔𝗡𝗞𝗦 𝗙𝗢𝗥 𝗟𝗢𝗩𝗘 𝗔𝗡𝗗 𝗦𝗨𝗣𝗣𝗢𝗥𝗧..!! 𝗬𝗢𝗨 𝗔𝗥𝗘 𝗔𝗪𝗘𝗦𝗢𝗠𝗘..

PC SPEC 

AMD Ryzen 9 5900X 4.90Ghz
﻿﻿MSI B550 GAMING PLUS
﻿﻿32GB XPG Spectrix D60G (8×4)
﻿﻿1TB XPG S70 BLADE Gen4 M.2
﻿﻿ASUS TU",1940000,990588003,2345,2016-10-30T11:33:22Z,422425.5876332623,21.774514826456816,3.1256
UCu-O7o7aiHZtJHdhcVJShrg,BLACK MAMBA GAMING,Gaming,IN,"This Is A Gaming Channel For Distributing Good Informations about Games.Our Contents Are  Based On Games

For Paid Promotions Contact:- officialblackmambagaming@gmail.com

Contact Us On INSTAGRAM:-

S",515000,149823537,2558,2015-07-18T07:17:25Z,58570.57740422205,11.372927651305252,2.5155
UCCbAnttdP7RYNfXFx-K197w,Review Game Mobile,Gaming,US,"Kênh Review Game Mobile sẽ cùng mọi người chơi game vui vẻ , những game hot như võ lâm truyền kỳ mobile, võ lâm truyền kỳ 2 mobile, sở lưu hương mobile, thiên nhai minh nguyệt đao mobile, review những",28900,17194372,2831,2020-05-01T07:45:08.215575Z,6073.603673613564,21.01592966648292,3.0918
UCDZDiaES36dCtpjGoDZh7hw,Gaming Mode,Gaming,IN,"Hey Everyone! Welcome to Gaming Mode – Your Ultimate Gaming Destination! 🚀
This is Gaming Mode – a channel dedicated to PC and Mobile gaming, the latest gaming news, and epic gameplay that keeps you b",86900,8640592,31,2024-01-22T07:00:21.668046Z,278728.77419354836,320.74657559671846,5.7738
UCWlWDB4D-vbEIsR9Deq2nTA,Prime Rush Game,Gaming,IN,"Join India’s Gaming Revolution
Download Prime Rush on Android & iOS today!
For support & feedback, reach out to support@supergaming.com

To stay on top of all things Indus, follow us on our channels:
",192000,28007073,444,2022-01-07T15:16:37.516414Z,63078.99324324324,32.85364231418919,3.522
UCtNNRt8W8f5wp3A_vM7nYsw,Must Play Reviews,Gaming,US,"Welcome to Must Play Reviews, your go-to destination for honest and in-depth video game reviews! Whether you’re here for the latest Play or Pass verdicts or diving into the classics with retro game re",2930,869199,350,2023-01-30T18:44:01.016676Z,2483.425714285714,84.7585568015602,4.4515
UCZ7AeeVbyslLM_8-nVy2B8Q,Skill Up,Gaming,AU,,1080000,326338102,1178,2015-12-24T05:02:45Z,277027.2512733447,25.650671414198584,3.2828
UCS0-VSAEnr67ase5z16IqrA,Random Game Reviews,Gaming,CA,"Random Game Reviews is a series where I review games assigned to me by a random number generator!

Join me on what will either be a journey of discovery or a descent into madness as I plumb the unplum",4440,340178,53,2021-04-01T19:06:04.357239Z,6418.452830188679,144.55974842767296,4.9806
UCK9_x1DImhU-eolIay5rb2Q,ACG,Gaming,US,"Premier Review on Opencritic  – see all scores ➜ www.opencritic.com/critic/ACG
The best, accurate, and fun video game reviews for video games on youtube.
Walking the Walk game critiques, video game re",1210000,217099380,1581,2013-05-14T23:31:36Z,137317.76091081594,11.348575281885614,2.5135
UC_HX1n5iojK-xjy9WxfxXhg,I Dream of Indie Games,Gaming,US,"I Dream of Indie Games is a media outlet dedicated to celebrating the world of indie gaming. We offer indie game reviews, insights, lists, original shows, and even indie-focused podcasts. Voice to the",59400,12411476,1913,2019-07-20T00:41:16Z,6487.964453737585,10.922499080366304,2.4784
UCCd3jyJmOFzkJEMj5Bp89rw,Best Indie Games,Gaming,SG,"Discover awesome Indie Games!

This channel highlights fantastic indie games since they are wonderful (if often overlooked) experiences which I want to share!

Subscribe to keep up with the world of I",191000,60069048,2954,2016-03-28T05:56:42Z,20334.81651997292,10.646500795797339,2.455
UCjRKbBremPTih_s4dtCEQ1g,Game Review Corner,Gaming,TR,"On this channel, I share game review videos that summarize PC and console games of all genres that I enjoy or are popular, based on player reviews on the internet.",50,5727,11,2023-09-23T15:02:38.630638Z,520.6363636363636,1041.2727272727273,6.9492
UCN74s7N4DW1jVF62JrC2_-g,SK SABIR GAMING,Gaming,Unknown,Thanks for your supporting... Love you guy's,6750000,613266219,1662,2017-04-13T17:08:45Z,368992.91155234654,5.466561652627356,1.8666
UC-qTih01HkZdIhvw119yMwQ,Average Game Reviews,Gaming,GB,"Either the games are average, or the reviews are average....you decide.

Game Reviews/Comparisons and analysis inculding:
The Crew 2
The Crew Motorfest
Forza Horizon 5 
Ghost Recon Breakpoint + Wildla",30900,15412783,76,2018-03-21T21:27:19Z,202799.77631578947,656.309955714529,6.4882
UCRrE1TSfoo32bKtAbCXbWOQ,Ajax Gaming,Gaming,Unknown,"Business Email -  lallulondon47@gmail.com

💪मैं तब तक कोशिश करूंगा जब तक मैं जीत न जाऊं👊
BGMI ID - 5216922801",746000,371348647,1147,2023-08-15T16:48:58.051563Z,323756.44899738446,43.398987801257974,3.7932
UCImc8lwwEcvYPcptP4YcQyA,Game Review,Gaming,EC,"Llegamos a 50k...
",51800,14471625,1189,2021-01-11T03:37:09.08471Z,12171.257359125315,23.496635828427248,3.1985
UCar1XaqBf7x1LLCOv2hzuxQ,Gamefixit,Gaming,IN,"Gamefixit offers you Buying, Selling and Repairing of all gaming consoles (PS5, PS4, PS3, PS2, PS Vita, PSP Go, PSP, XBOX Series, XBOX One, XBOX 360 and Nintendo Switch). We also deals in gaming acces",12900,1572528,210,2022-06-04T09:34:20.141526Z,7488.228571428572,58.0482834994463,4.0784
UC3ldzzMr6S0WCpN19mRcH5w,चलो Review करें,Gaming,IN,"Hello Dosto Welcome To My  Youtube Channel , Lets Talk about what will you see on my Youtube channel , only if you have subscribed my channel......

चलो Review करें चैनल पर आप को Latest Movie's के या ",388000,141185774,1423,2020-05-13T15:16:22.773428Z,99216.98805340829,25.571388673558836,3.2798
UC9CowaN91gLuFaFF92t9fWQ,Gaming Pathshala,Gaming,IN,"Welcome to Gaming Pathshala – India’s Most Trusted Gaming Performance Testing Channel! 🕹️🔥
🎮 BGMI / PUBG aur Popular Games ke FPS & Performance Tests
📱 Every New Smartphone ka Hardcore Gaming Review
⚡",450000,178528070,1000,2021-09-28T09:06:36.038818Z,178528.07,39.67290444444445,3.7056
UC4vVOqEP1djeFjkebh1K8Zg,Gaming review Top,Gaming,IN,"🔥 Welcome to Gaming Review Top


📱 Android Games • High Quality Gameplay
⚡ Daily Shorts & Videos


🏆 100K+ Strong Gaming Family


💯 Real & Authentic Content
🚫 No Clickbait


🤝 Business / Sponsorship:
",119000,114526888,585,2023-01-30T05:54:39.485739Z,195772.4581196581,164.51467068878833,5.1091
UCcbRBqs3Kt0oO32i7ZCkQDg,Review Gaming HD,Gaming,ID,"Semua Game Yang Di Review Murni Record,Edit dan Gameplay dari aku Sendiri..
Di Channel ini Ngebahas Dan MAIN GAME ANIME MUGEN GAME,SEMUA TENTANG ANIME GAME,MUGEN ANIME ANDROID, ANIME MUGEN,SEMUA TENTA",149000,25415693,1116,2015-02-10T09:29:10Z,22773.91845878136,15.28450903273917,2.7902
UCaV29jT0qPF-0w1V9hUFSpw,Game Changers,Gaming,IN,"Thanks for your love & support, keep supporting. Help the Game Changers family grow, please subscribe & share. Your favorite gang is back & we will try our best to make sure you get the perfect mix of",286000,290483854,9159,2025-02-14T07:55:14.750796Z,31715.67354514685,11.08939634445694,2.4923
UCMfRUWKmNyz88opPLMB0pCg,MokkaCommentry 2,Gaming,IN,"Game On with Periya NOOB Ever. 🤣🤣

sponsor.mokka@gmail.com",359000,99984322,1683,2020-02-20T04:09:37.766206Z,59408.39096850862,16.548298319918835,2.865
UCxSbMWDxEuQQnQPzmFb0p9Q,4Score Game Reviews,Gaming,Unknown,"I review video games, both new games and beloved classics, using a four category rubric that I developed specifically for games that rely on a sense of immersion. This includes games in the stealth, h",695,33716,13,2024-12-19T20:19:32.752789Z,2593.5384615384614,373.17100166021027,5.9247
UCLx053rWZxCiYWsBETgdKrQ,LGR,Gaming,US,"Coverage of retro tech, PC gaming, and more!

Classic computers, Oddware, games, thrifting, Tech Tales, etc.
__________

Formerly known as Lazy Game Reviews. It is now simply ""LGR.""
",1810000,606180600,1284,2006-03-09T16:31:14Z,472103.27102803736,26.083053647957865,3.2989
UCoZQiN0o7f36H7PaW4fVhFw,Retro Game Corps,Gaming,US,"Hey everybody, this is Russ from Retro Game Corps. 

I like to test out fun new ways to play my favorite classic (and modern) games.

🎥 In-depth reviews and showcases
🕹Emulation setup guides

Ethics s",822000,178781045,893,2020-08-10T02:46:26.066389Z,200202.7379619261,24.35556422894478,3.233
UCBT9wRDMPzL-Fp9Fw4DCIVg,Free Fire Esports Official,Gaming,Unknown,"Official channel of Free Fire Esports. Join the action and stay up-to-date with all the latest news and updates from our Free Fire esports tournament! 
Subscribe for English live broadcasts from inter",1690000,80448805,832,2021-01-15T02:47:39.128409Z,96693.27524038461,5.721495576354119,1.9053
UCtFLoujGe_FBSSDQTPHA24A,ONIC Esports,Gaming,ID,"ONIC Esports Team Official Youtube

Support Us on Instagram & TikTok
https://www.instagram.com/onic.esports/
https://www.tiktok.com/@onic.esports

Buy Our Official Merchandise here
https://www.tokoped",1140000,229169697,1606,2018-05-12T13:22:04Z,142695.9508094645,12.517188667496887,2.604
UCUQ6cNC5OqvJor8Kxww0FQw,British Esports,Gaming,GB,"Established in 2016, British Esports is the national body for esports in the UK.  

As one of the world’s leading esports authorities, we are the recognised member of the Global Esports Federation for",2340,768522,686,2016-07-01T14:12:21Z,1120.2944606413994,47.875831651341855,3.8893
UC1k6XcGlCl2sVWl741BT2pg,Global Esports Federation,Gaming,US,"The Global Esports Federation brings together athletes, players, publishers, developers, industry leaders, and fans on one global stage—advancing the credibility, legitimacy, prestige, and future of e",19400,1100604,154,2019-11-18T14:30:44.687089Z,7146.779220779221,36.8390681483465,3.6333
UC7dKAmJ8TmWU92EGG4Y_1DQ,GAM Esports,Gaming,VN,"GAM is the number 1 professional League of Legends team in Vietnam, with 11 VCS championships, 4 tickets to the Mid-season Invitational, 4 tickets to the World Championship, and a SEA Games 31 Gold Me",158000,43953545,1385,2017-11-03T07:02:47Z,31735.41155234657,20.0857035141434,3.0486
UCPO5tvpB9FcYXnJ0VYwYSNg,Free Fire Esports Pakistan,Gaming,PK,"🔥 Official Youtube Channel of Garena Free Fire Pakistan Esports - Battle Royale. 

🕹 Free Fire is a mobile game where players enter a battlefield where there is only one winner- the last man standing.",676000,116537622,1504,2020-08-20T08:44:49.478291Z,77485.1210106383,11.462296007490872,2.5227
UCMncR-XXNXhMyJELEgCrHlg,MLBB eSports,Gaming,MY,The official Youtube channel for Mobile Legends: Bang Bang Esports.,2410000,742448400,7017,2017-11-08T03:15:58Z,105807.09705002137,4.390335977179309,1.6846
UCBWjZoAw-vTwfAX_nwiC_MA,Horaa Esports,Gaming,IN,,120000,10756424,168,2023-10-11T12:53:45.495696Z,64026.333333333336,53.35527777777778,3.9955
UCA1d3HFGFUmkKr2JIUA5Vlw,VALORANT Champions Tour,Gaming,US,"THE source for all things VALORANT Champions Tour, all the time. #valorantchampions #vct 

Watch VALORANT Esports at http://www.valorantesports.com
",1270000,368112312,3606,2020-02-22T01:03:53.572404Z,102083.28119800333,8.038053637638058,2.2014
UCMnEWDsoZPdxcfMnfwVSYhg,Free Fire Esports Bangladesh,Gaming,BD,Official Free Fire Esports Bangladesh channel—bringing you exclusive video content focused on Free Fire Esports. Stay connected and enjoy the best viewing experience as we follow the journey of Free F,263000,52162544,199,2026-01-15T12:53:10.927866Z,262123.3366834171,99.66666794046277,4.6118
UCzUiBSdT_jlVbIZd-PQVIYw,ZOWIE Esports,Gaming,US,"Introduced in late 2008, ZOWIE is a brand dedicated to the development of the best competitive gaming gears available that compliment eSports athletes’ combating performance. From 2015 on, ZOWIE brand",19200,4789335,250,2016-05-04T05:07:23Z,19157.34,99.7778125,4.6129
UCu3Oq_wEChEPaV7abgY688g,Alter Ego Esports,Gaming,ID,,752000,112325371,1337,2018-05-21T08:33:22Z,84012.99252056844,11.171940494756441,2.4991
UCLgYa1O5NodobOaDK6xj5aQ,PUBG Esports,Gaming,KR,"NEXT: PGS Circuit 2 🏆 | May 20 - June 7

PUBG Esports is the official home of highlights, recaps, and moments from Americas, EMEA, APAC, and two Asian countries' top battle royale players in PUBG: BAT",294000,170086840,3922,2019-01-17T23:23:47Z,43367.373788883226,14.750807411184772,2.7569
UCnMM5HJs5y6qCKqnefg8Oig,UPTHRUST ESPORTS ,Gaming,IN,"Welcome To Upthrust Esports (A Shark Tank India featured esports company) Official Youtube Page.

Upthrust Esports was founded on 16th April 2020 with main motive to promote and develop esports in Ind",539000,147036715,1903,2020-04-16T13:38:26.760346Z,77265.74619022595,14.335017846053052,2.7301
UCmeeY9kzNswUpbYyJntb3Aw,PUBG MOBILE Esports,Gaming,US,"Official YouTube channel of PUBG MOBILE Esports.
Up next:
2026 Road to PMGO 🔥🏆

PUBG MOBILE is a Battle Royale mobile game co-developed by LIGHTSPEED STUDIOS of Tencent Games and KRAFTON, Inc., offici",4950000,1159006290,11097,2018-11-20T09:35:48Z,104443.20897539875,2.1099638176848234,1.1346
UCdKuPY64fEpI4cdlBSyvEJw,Rocket League Esports,Gaming,Unknown,Catch all of the high-speed action right here on the official Rocket League Esports YouTube channel as we bring you the best that professional Rocket League has to offer. Here you'll find regularly up,679000,162701631,3360,2016-04-28T07:18:03Z,48423.104464285716,7.131532321691564,2.0957
UCwblKBwlzkNwr2Jf6_Ik04w,Esports Coverage,Gaming,IN,"Hey Guys,
Esports Coverage here and I cover all the Esports and gaming updates related to Free Fire India and global. If you have not subscribed us then do it to get updated with gaming.

Free Fire Ma",25000,11911830,324,2025-04-01T22:45:43.589561Z,36764.90740740741,147.05962962962963,4.9976
UCjvzNXGGlnC4jcCnhglf8-Q,Brawl Stars Esports,Gaming,FI,"The best Brawl Stars players battle it out in the BRAWL STARS CHAMPIONSHIP!
Open Competition - Monthly Finals - Global Format
",2180000,162038042,684,2020-09-15T13:54:37.637996Z,236897.72222222222,10.866867991845055,2.4738
UCF1KpKu_VDjDgIThFQJqYkw,GodLike Esports,Gaming,IN,"GodLike is one of the leading esports teams and organizations with the aim of achieving greatness for the nation. While being an esports organization, GodLike also hosts a huge number of talented crea",663000,76084543,278,2017-04-26T04:33:48Z,273685.40647482016,41.2798501470317,3.7443
UCJLp8_yNy49D14efHOf_xJg,Tundra Esports - Dota 2,Gaming,GB,"🏆 Welcome to the official Dota 2 Tundra Esports channel – Proud Champions of The International 11! 🏆 

🎖️ Home to star players Crystallis, bzm, 33, Saksa, Whitemon and coach MoonMeander.

Step inside ",38800,12362403,881,2019-10-18T16:46:20.000483Z,14032.239500567537,36.16556572311221,3.6154
UC87gHNI4LrmVhke9IE7VDOA,Apex Legends Global Series,Gaming,US,"Welcome to the official Apex Legends™ Global Series YouTube channel, where you can watch live streams, highlights, and news for the ALGS.

The Apex Legends™ Global Series is a competitive ecosystem fo",390000,111680045,1358,2020-06-15T20:09:42.384413Z,82238.61929307805,21.086825459763602,3.095
UC2WMdmYS1dclOCiJjyyW7_w,Call of Duty: Mobile Esports,Gaming,US,The official YouTube channel for anything and everything related to competitive gaming on Activision Blizzard's Call of Duty®: Mobile.,622000,19816751,479,2021-03-09T02:04:47.652747Z,41371.08768267223,6.651300270526082,2.0349
UCy2os0lKCdZb80zgnUF_R0w,ANIMESH ESPORTS,Gaming,IN,"Jay Shree krishna 🌸♥️



Business mail:-animeshjana2806@gmail.com


",1790000,297217583,544,2024-06-09T11:08:49.152526Z,546355.8511029412,30.522673245974367,3.4507
UCENNtCRTPTdH_IGXs42LuHQ,Esports World Cup,Gaming,Unknown,"The biggest stage in competitive esports. July 6 - August 23, 2026
",1400000,393504167,2644,2022-05-30T16:59:33.906343Z,148829.11006051436,10.630650718608168,2.4536
UCOlnCUAKLENyFC8wftR-oNw,Excel Esports,Gaming,LV,"We organize the Microsoft Excel World Championship (MEWC)! On our YouTube channel, we publish educational and entertaining content related to all our Excel Esports competitions and events.  
",59700,8808672,305,2020-12-09T13:43:05.27856Z,28880.89180327869,48.37670318807151,3.8995
UCKHx_yf3dI2ajWAjXRJ_9Rw,Bandai Namco Esports,Gaming,US,"The Official YouTube Channel for Bandai Namco Entertainment Esports! 

Prepare to see top-tier matches for TEKKEN 7, SOULCALIBUR VI, Dragon Ball FighterZ, and more!
",301000,94651934,2799,2016-03-09T19:54:56Z,33816.339406931045,11.234664254794367,2.5043
UCjYPixSiY610MHkZx4RskPQ,YAWI ESPORTS,Gaming,PH,"ONLY AND OFFICIAL YOUTUBE ACCOUNT
MLBB Player of TNC 
Business/Endorsement: 
EMAIL: tiffany@wetrndph.com / knat.mlph@gmail.com
IG: yawiesports
Thank you all for subscribing to my channel, Guys! ",1140000,33121259,303,2020-01-02T07:10:13.013793Z,109311.08580858086,9.588691737594813,2.3598
UCDmmbxGg8g-EBkC_ku6vybg,젠지 이스포츠 Gen.G Esports,Gaming,KR,"젠지 이스포츠 공식 유튜브입니다.
This is the official YouTube channel of Gen.G Esports.
",182000,102867801,1775,2017-11-16T08:59:38Z,57953.69070422535,31.84268720012382,3.4917
UCKVlixycWmapnGQ_wht4cHQ,LCK Global,Gaming,US,"LCK Official Youtube Channel

[Notice] 
The League of Legends Champions Korea (""LCK"") and all international competitions run by Riot Games-related videos (including past videos) are the intellectual p",810000,396322628,7657,2019-01-14T08:43:10Z,51759.517826825126,6.39006392923767,2.0001
UCL9wK9vQjmgyx7jGt20ZOkg,Clash Royale Esports,Gaming,US,"The Clash Royale League (CRL) is Supercell's official esports program, featuring the best community tournaments and players. Our goal is to amplify and empower community projects, local or global, and",1680000,131782868,689,2018-03-02T18:57:52Z,191266.86211901307,11.384932268988873,2.5165
UCSF_aFGIIIoWY30GVV19TKA,LCS,Gaming,US,"Official YouTube account of the LCS. The LCS is America's League of Legends esports league, comprised of eight teams from North America - Cloud9 Kia, Dignitas, Disguised, FlyQuest, LYON, Sentinels, & ",257000,200016605,2530,2020-12-07T17:00:35.015664Z,79057.94664031621,30.76184694175728,3.4583
UCWkDsBmYX_m12eGZXNExZIQ,Ruthless HYPE Esports,Gaming,Unknown,"Ruthless esports is a leading esports tournament host, renowned for organizing and executing high-stakes competitive gaming events. With a reputation for excellence, we have become a trusted name in t",397000,126719382,762,2021-02-24T19:19:56.197945Z,166298.40157480314,41.8887661397489,3.7586
UCplfRDlXauitQ_pibPMYWaA,Arunoday Esports,Gaming,IN,"Arunoday Esports is a growing esports organization founded under the guidance of Shri Kiren Rijiju, Hon’ble Union Minister, and Shri Tsering Tashi, Hon’ble Ex-MLA.

We specialize in mobile and PC gami",1310,75229,29,2025-07-11T08:44:28.874674Z,2594.103448275862,198.0231639905238,5.2934
UCcaKFjbpxAj9rqt91IBMu_Q,Arham Esports,Gaming,Unknown,,7270,84757,5,2025-11-06T07:25:54.184168Z,16951.4,233.16918844566717,5.456
UCHGpm6AXd5XP0_xtVRiGq9g,141 ESPORTS,Gaming,US,141 Esports - a driving force in the world of competitive gaming - has become a go-to name for high-stakes tournaments and electrifying esports action. Known for hosting some of the most intense battl,67700,15280514,225,2022-06-09T13:41:25.68676Z,67913.39555555556,100.31520761529625,4.6182
UCuYSf8EuD8cqeEFITmvHXYQ,Free Fire MAX Esports India Official,Gaming,IN,The official YouTube channel for Free Fire MAX Esports India Official!,7720000,154737381,649,2020-04-22T08:06:31.6847Z,238424.3158705701,3.088397873971115,1.4082
UCSCoziKHqjqbox3Fv3Pb4BA,theScore esports,Gaming,US,"The leader in competitive gaming coverage. Award-winning video features and news on the games, teams, and personalities you love.",2390000,2225060768,7705,2015-05-06T19:08:52Z,288781.4105126541,12.082904205550381,2.5713
UC3A2IzR_-Oj73vLJPsDCaaA,TP ESPORTS 1M !!  ,Gaming,Unknown,"WELCOME TO OUR CHANNEL 'TP ESPORTS 1M'
  

 

 [Sponsorship,
 Promotion, 
Business....
                .. managad by - FINALARMY1m

📧 Business Inquiries 👉 Finalgamingm62@gmail.com",755000,20238473,53,2024-05-16T12:40:08.265131Z,381857.9811320755,50.57721604398351,3.9431
UCLtSNxtLXu61XvIa0TpwP2w,FaZe Esports,Gaming,US,"Subscribe for FaZe Counter-Strike content :) 

",184000,108139400,716,2022-03-28T16:35:42.722827Z,151032.6815642458,82.08297911100317,4.4198
UCTal2V5RbkPNUWUa2E6RPEA,PUBG MOBILE Esports Pakistan,Gaming,PK,"The Official Esports Youtube page for PUBG Mobile Esports Pakistan.
✅PUBG MOBILE South Asia YouTube Official: https://www.youtube.com/c/PUBGMOBILEEsportsSouthAsia
✅PUBG MOBILE Pakistan YouTube Officia",260000,28000649,2369,2022-01-17T11:47:38.098211Z,11819.607007176024,4.546002695067702,1.7131
UCWRlMArGqt607LYdhlrrYVA,Halo Esports,Gaming,US,"The official YouTube channel of Halo Esports and the Halo Championship Series.
Get your tickets for Halo Fest this December! halofest.com/tickets
",91400,20962316,937,2021-07-14T19:51:34.755053Z,22371.735325506936,24.4767344918019,3.2378
UCfEdWYsCRbtsUa7b2L-8bZg,JDG ESPORTS,Gaming,Unknown,"Chinese Esports Team | Est. 2017 | Connect with us: https://twitter.com/JDGaming  ✜ 📧 jdgoverseasbusiness@jdgaming.com
#JDGWin #lpl 
",2490,214973,58,2024-03-20T08:27:44.257207Z,3706.4310344827586,148.85265198725938,5.0097
UCVDdCqb0IY53TN94WVbGoow,Valora Esports,Gaming,BD,"Welcome to Valora Esports, the premier official channel dedicated to hosting and live-streaming competitive gaming tournaments across PC and mobile platforms. We deliver high-quality coverage of thril",62900,120493,13,2022-02-08T12:56:32.072519Z,9268.692307692309,14.735599853246914,2.7559
UC0lxu2TmzhqJBkYvqTXVAsw,OG Esports,Gaming,DK,"The official youtube channel of OG Esports.

The International 2018 and 2019 Champions and 5 time Dota 2 Major Champions. Also on CS2 and Honor of Kings.

#DreamOG",150000,54871477,684,2019-01-29T17:06:07Z,80221.45760233919,53.48097173489279,3.9979
UCWKHac5bjhsUtSnMDFCT-7A,Rainbow Six Esports,Gaming,FR,"Rainbow Six Esports is here.

Check out the Main Rainbow Six Account: https://www.youtube.com/@Rainbow6
Esports Match VODs available on: https://www.youtube.com/@R6EsportsVods

",1430000,228384221,3869,2016-01-27T15:24:38Z,59029.26363401396,4.12792053384713,1.6347
UCiAInBL9kUzz1XRxk66v-gw,Overwatch Esports,Gaming,US,The official account of Overwatch Esports. #OWEsports,1530000,305167261,5789,2016-10-20T17:12:53Z,52715.02176541717,3.4454262591775926,1.4919
UCrfB1-zWijAYkgfZW7Ehc8Q,Hanwha Life Esports,Gaming,KR,"Hanwha Life Esports official YouTube channel
",328000,116840448,1409,2018-04-04T12:00:49Z,82924.37757274663,25.281822430715433,3.2689
UC1nz4w67OLPpRFu-d2bpCxQ,"unOfficial, the CAF Esports Youtube Channel",Gaming,CA,"Founder of CAF Esports and contributor to RCAF Game Force, your premier unofficial source for CAF Esports Sim Racing content",77,2751,97,2016-01-19T17:06:46Z,28.36082474226804,36.83223992502343,3.6332
UCoPA478mf3B4NSXQrq5EFOg,TEAM EAGLE ESPORTS,Gaming,IN,"Welcome to TEAM EAGLE ESPORT
🔥 Your #1 Source for Free Fire Esports News & Updates! 🔥

We cover:

⚔️ Tournament News & Highlights

📰 Daily Esports Updates

🔁 Player Transfers & Roster Changes

🎮 All t",42700,12802337,745,2019-07-09T01:21:32Z,17184.344966442954,40.2443676029109,3.7195
UCugG6-k5QGbq_iDEPAnG4NQ,KRAFTON INDIA ESPORTS,Gaming,IN,"The official Esports channel of KRAFTON INDIA.
",2120000,764666259,2118,2021-10-08T00:57:58.113196Z,361032.2280453258,17.02982207760971,2.892
